filename,irradiance
PVRAS_20220620064400_160.jpg,132.7
VAREL_20220620072130_160.jpg,110.6
OLEMS_20220620161800_160.jpg,551.1
PVNOR_20220620125330_160.jpg,297.1
PVNOR_20220620131200_160.jpg,739.2
VAREL_20220620161300_160.jpg,503.0
BARSE_20220620191630_160.jpg,25.1
OLTIR_20220620075630_160.jpg,654.4
ESREF_20220620130100_160.jpg,400.1
OLBFE_20220620073400_160.jpg,571.3
PVAMM_20220620092300_160.jpg,813.7
OLMAR_20220620045500_160.jpg,170.6
OLETZ_20220620170530_160.jpg,133.3
OLDLR_20220620144700_160.jpg,78.1
BARSE_20220620195900_160.jpg,4.0
ESREF_20220620125900_160.jpg,275.8
OLDON_20220620190830_160.jpg,42.4
PVNOR_20220620111700_160.jpg,609.4
ESENS_20220620043600_160.jpg,46.1
OLHOL_20220620040200_160.jpg,102.8
OLHOL_20220620152000_160.jpg,636.1
AURIC_20220620190130_160.jpg,30.8
OLFLE_20220620160430_160.jpg,382.6
OLTWE_20220620144900_160.jpg,57.8
LEEER_20220620083100_160.jpg,325.3
OLFLE_20220620083830_160.jpg,791.5
ESREF_20220620055830_160.jpg,327.5
PVAMM_20220620181630_160.jpg,160.9
LEEER_20220620135500_160.jpg,102.2
OLMAR_20220620040000_160.jpg,81.8
AURIC_20220620200630_160.jpg,1.2
WESTE_20220620054400_160.jpg,284.6
OLBFE_20220620131800_160.jpg,363.1
PVAMM_20220620070830_160.jpg,142.1
BAZWI_20220620075830_160.jpg,727.1
LEEER_20220620091500_160.jpg,163.6
VAREL_20220620040500_160.jpg,92.8
EMSTE_20220620054930_160.jpg,295.8
BARSE_20220620052430_160.jpg,129.5
OLBFE_20220620103800_160.jpg,885.2
ESREF_20220620061500_160.jpg,502.0
PVNOR_20220620092930_160.jpg,893.4
PVNOR_20220620190330_160.jpg,39.1
OLBFE_20220620163900_160.jpg,283.7
DOERP_20220620195600_160.jpg,4.6
BAZWI_20220620182300_160.jpg,148.7
OLJET_20220620190300_160.jpg,39.1
OLTIR_20220620042730_160.jpg,39.8
OLFLE_20220620145600_160.jpg,56.5
ESREF_20220620095130_160.jpg,367.6
VAREL_20220620174630_160.jpg,272.4
OLDLR_20220620160930_160.jpg,557.6
VAREL_20220620163800_160.jpg,237.6
PVNOR_20220620190500_160.jpg,62.5
OLFLE_20220620063230_160.jpg,75.5
OLETZ_20220620190630_160.jpg,57.3
LEEER_20220620160130_160.jpg,165.2
BARSE_20220620173530_160.jpg,178.5
WITTM_20220620192430_160.jpg,19.0
PVRAS_20220620140200_160.jpg,273.0
OLTWE_20220620180500_160.jpg,228.5
VAREL_20220620161130_160.jpg,526.0
OLBFE_20220620095130_160.jpg,367.6
PVAMM_20220620200230_160.jpg,1.4
WESTE_20220620110400_160.jpg,989.9
VAREL_20220620071430_160.jpg,98.5
PVNOR_20220620172030_160.jpg,172.2
BARSE_20220620101030_160.jpg,363.7
BAZWI_20220620112730_160.jpg,249.9
OLHOL_20220620040100_160.jpg,91.8
OLETZ_20220620154730_160.jpg,168.0
LEEER_20220620064200_160.jpg,123.0
OLBFE_20220620184330_160.jpg,45.5
OLTWE_20220620130130_160.jpg,400.1
OLHOL_20220620091300_160.jpg,271.3
AURIC_20220620201000_160.jpg,1.0
OLMAR_20220620185430_160.jpg,37.2
BARSE_20220620063730_160.jpg,128.7
OLTIR_20220620175400_160.jpg,236.6
PVRAS_20220620151330_160.jpg,200.3
OLTIR_20220620083230_160.jpg,304.2
LEEER_20220620142330_160.jpg,796.0
BARSE_20220620095100_160.jpg,579.4
OLTIR_20220620195230_160.jpg,5.5
BAZWI_20220620152830_160.jpg,563.3
BARSE_20220620082300_160.jpg,258.3
PVAMM_20220620062200_160.jpg,111.1
OLDLR_20220620160200_160.jpg,178.0
OLTIR_20220620145000_160.jpg,50.3
OLETZ_20220620144730_160.jpg,68.7
OLBFE_20220620071830_160.jpg,135.8
PVNOR_20220620093300_160.jpg,307.7
PVNOR_20220620091000_160.jpg,715.5
OLDLR_20220620062130_160.jpg,111.1
PVAMM_20220620200900_160.jpg,1.0
OLDLR_20220620174600_160.jpg,272.4
VAREL_20220620113030_160.jpg,350.0
OLTWE_20220620080200_160.jpg,181.5
OLBFE_20220620111700_160.jpg,609.4
OLETZ_20220620140800_160.jpg,164.2
OLFLE_20220620200330_160.jpg,1.4
EMSTE_20220620191730_160.jpg,23.4
SOEGE_20220620195230_160.jpg,5.5
ESENS_20220620185230_160.jpg,34.8
OLMAR_20220620170430_160.jpg,129.0
PVAMM_20220620144300_160.jpg,106.3
OLEMS_20220620182900_160.jpg,129.3
LEEER_20220620122030_160.jpg,272.6
OLFLE_20220620200700_160.jpg,1.2
OLTIR_20220620130630_160.jpg,352.1
OLETZ_20220620174300_160.jpg,175.9
AURIC_20220620035630_160.jpg,61.3
OLDLR_20220620062430_160.jpg,101.2
OLBFE_20220620155500_160.jpg,128.3
OLTIR_20220620055330_160.jpg,309.9
VAREL_20220620125900_160.jpg,275.8
OLEMS_20220620025230_160.jpg,1.0
PVNOR_20220620125200_160.jpg,308.6
OLEMS_20220620050700_160.jpg,214.0
ESREF_20220620142100_160.jpg,752.4
OLDLR_20220620191530_160.jpg,28.0
BARSE_20220620180200_160.jpg,229.2
OLETZ_20220620185630_160.jpg,44.0
OLTIR_20220620160700_160.jpg,637.1
OLMAR_20220620030400_160.jpg,1.7
VAREL_20220620122630_160.jpg,293.4
VAREL_20220620065830_160.jpg,257.2
OLEMS_20220620160930_160.jpg,557.6
OLTIR_20220620134300_160.jpg,285.5
OLEMS_20220620152130_160.jpg,447.5
OLHOL_20220620104400_160.jpg,1029.3
BAZWI_20220620125330_160.jpg,297.1
OLMAR_20220620191330_160.jpg,35.4
PVAMM_20220620051800_160.jpg,233.4
BAZWI_20220620095000_160.jpg,1029.2
OLEMS_20220620175600_160.jpg,197.0
BAZWI_20220620092930_160.jpg,893.4
ESREF_20220620162100_160.jpg,489.8
OLDLR_20220620184930_160.jpg,90.4
OLHOL_20220620060000_160.jpg,336.0
PAPEN_20220620025200_160.jpg,1.0
OLETZ_20220620163630_160.jpg,512.4
OLEMS_20220620140400_160.jpg,432.7
EMSTE_20220620192500_160.jpg,19.3
OLETZ_20220620130130_160.jpg,400.1
OLMAR_20220620160000_160.jpg,153.8
BARSE_20220620125130_160.jpg,308.6
OLDLR_20220620154830_160.jpg,168.8
VAREL_20220620150200_160.jpg,144.6
WESTE_20220620033700_160.jpg,14.4
LEEER_20220620171730_160.jpg,71.2
PVNOR_20220620152830_160.jpg,563.3
DOERP_20220620134000_160.jpg,315.7
OLDLR_20220620093100_160.jpg,876.3
OLDLR_20220620114100_160.jpg,874.3
OLTIR_20220620025700_160.jpg,1.3
OLDON_20220620025630_160.jpg,1.2
PVNOR_20220620163100_160.jpg,543.6
VAREL_20220620180230_160.jpg,217.5
OLHOL_20220620052900_160.jpg,158.4
SOEGE_20220620040930_160.jpg,107.2
OLTIR_20220620025030_160.jpg,0.9
OLUOL_20220620181815_160.jpg,159.0
OLBFE_20220620061500_160.jpg,502.0
PVAMM_20220620112900_160.jpg,278.6
OLHOL_20220620162530_160.jpg,534.9
OLEMS_20220620093100_160.jpg,876.3
BAZWI_20220620074800_160.jpg,660.0
OLTIR_20220620104330_160.jpg,727.6
PVAMM_20220620144730_160.jpg,68.7
EMSTE_20220620094600_160.jpg,699.2
PVNOR_20220620131800_160.jpg,363.1
ESREF_20220620113030_160.jpg,350.0
WESTE_20220620044800_160.jpg,36.6
OLDON_20220620032200_160.jpg,10.1
OLTIR_20220620110700_160.jpg,1041.0
OLMAR_20220620144130_160.jpg,114.6
BAZWI_20220620044930_160.jpg,45.0
OLHOL_20220620200630_160.jpg,1.2
PVRAS_20220620123200_160.jpg,481.4
SOEGE_20220620181400_160.jpg,166.7
LEEER_20220620200000_160.jpg,3.6
OLDON_20220620033100_160.jpg,11.6
VAREL_20220620175800_160.jpg,246.7
OLDON_20220620025400_160.jpg,1.1
PVRAS_20220620055800_160.jpg,327.5
EMSTE_20220620025200_160.jpg,1.0
LEEER_20220620114830_160.jpg,334.8
OLETZ_20220620093930_160.jpg,733.8
OLMAR_20220620053700_160.jpg,277.4
OLTWE_20220620163630_160.jpg,512.4
OLETZ_20220620062200_160.jpg,111.1
OLFLE_20220620173600_160.jpg,178.5
ESREF_20220620032400_160.jpg,10.7
BARSE_20220620183700_160.jpg,107.7
BARSE_20220620085100_160.jpg,854.7
PVNOR_20220620163900_160.jpg,283.7
VAREL_20220620155930_160.jpg,142.0
OLUOL_20220620151300_160.jpg,200.3
OLTWE_20220620071700_160.jpg,125.4
BARSE_20220620152600_160.jpg,429.7
VAREL_20220620061900_160.jpg,135.5
PVAMM_20220620151430_160.jpg,212.0
PVRAS_20220620105930_160.jpg,973.7
PVNOR_20220620105230_160.jpg,944.6
OLUOL_20220620134100_160.jpg,314.9
OLTWE_20220620175230_160.jpg,195.3
ESREF_20220620185530_160.jpg,40.5
OLHOL_20220620075330_160.jpg,634.8
PVRAS_20220620051830_160.jpg,233.4
OLTIR_20220620053730_160.jpg,201.9
OLTWE_20220620120900_160.jpg,287.9
DOERP_20220620164300_160.jpg,436.0
OLBFE_20220620091000_160.jpg,715.5
BARSE_20220620152400_160.jpg,385.8
OLETZ_20220620115030_160.jpg,244.1
WESTE_20220620170730_160.jpg,153.8
VAREL_20220620162030_160.jpg,489.8
OLDLR_20220620044300_160.jpg,25.5
PVRAS_20220620121700_160.jpg,933.3
BARSE_20220620091600_160.jpg,142.8
BARSE_20220620025430_160.jpg,1.1
PVRAS_20220620200500_160.jpg,1.4
OLTWE_20220620200600_160.jpg,1.3
WESTE_20220620124900_160.jpg,600.6
DOERP_20220620035230_160.jpg,51.0
OLDLR_20220620054900_160.jpg,295.8
OLETZ_20220620111100_160.jpg,406.0
OLFLE_20220620102900_160.jpg,999.1
ESREF_20220620103800_160.jpg,885.2
OLTIR_20220620093900_160.jpg,847.1
SOEGE_20220620034230_160.jpg,17.4
EMSTE_20220620080730_160.jpg,771.6
OLHOL_20220620195700_160.jpg,4.5
OLHOL_20220620124600_160.jpg,1060.9
BAZWI_20220620085300_160.jpg,887.0
OLUOL_20220620165330_160.jpg,235.7
BAZWI_20220620060100_160.jpg,333.8
OLHOL_20220620025400_160.jpg,1.1
OLTIR_20220620082330_160.jpg,258.3
BAZWI_20220620130930_160.jpg,570.9
OLMAR_20220620095130_160.jpg,367.6
OLFLE_20220620074500_160.jpg,645.2
OLMAR_20220620050200_160.jpg,194.4
OLETZ_20220620180400_160.jpg,234.0
OLUOL_20220620123115_160.jpg,362.9
OLBFE_20220620144130_160.jpg,114.6
ESREF_20220620170430_160.jpg,129.0
OLDLR_20220620114630_160.jpg,684.4
ESENS_20220620200300_160.jpg,1.4
LEEER_20220620111530_160.jpg,1101.9
PVNOR_20220620174730_160.jpg,296.7
OLTWE_20220620060400_160.jpg,349.3
BARSE_20220620124800_160.jpg,403.6
VAREL_20220620185200_160.jpg,35.2
OLDLR_20220620124200_160.jpg,824.5
OLMAR_20220620155530_160.jpg,126.6
BAZWI_20220620053830_160.jpg,201.9
OLTIR_20220620170700_160.jpg,153.8
OLMAR_20220620155500_160.jpg,128.3
VAREL_20220620113300_160.jpg,234.0
OLTIR_20220620155030_160.jpg,159.5
OLDLR_20220620115100_160.jpg,244.1
OLBFE_20220620033200_160.jpg,12.0
OLETZ_20220620120900_160.jpg,287.9
OLMAR_20220620184600_160.jpg,110.5
PVAMM_20220620163730_160.jpg,237.6
OLHOL_20220620063630_160.jpg,103.2
OLETZ_20220620025430_160.jpg,1.1
DOERP_20220620080000_160.jpg,498.7
VAREL_20220620100430_160.jpg,359.6
VAREL_20220620055830_160.jpg,327.5
OLDLR_20220620070730_160.jpg,188.6
OLMAR_20220620200900_160.jpg,1.0
OLTWE_20220620052500_160.jpg,129.5
PVAMM_20220620093800_160.jpg,251.5
BARSE_20220620171400_160.jpg,89.2
OLDLR_20220620091630_160.jpg,119.4
OLMAR_20220620114500_160.jpg,1119.4
OLMAR_20220620084700_160.jpg,780.8
WESTE_20220620160030_160.jpg,153.8
OLUOL_20220620071115_160.jpg,98.0
OLBFE_20220620145730_160.jpg,71.1
AURIC_20220620044300_160.jpg,25.5
PVNOR_20220620140030_160.jpg,225.5
PVNOR_20220620184700_160.jpg,111.0
OLHOL_20220620034600_160.jpg,19.3
OLETZ_20220620092300_160.jpg,813.7
OLEMS_20220620030000_160.jpg,1.4
OLDLR_20220620103830_160.jpg,685.7
OLEMS_20220620082830_160.jpg,443.7
PVAMM_20220620100600_160.jpg,437.3
WESTE_20220620041100_160.jpg,146.2
OLDLR_20220620133300_160.jpg,287.7
BARSE_20220620025130_160.jpg,1.0
LEEER_20220620152200_160.jpg,447.5
LEEER_20220620030430_160.jpg,1.7
SOEGE_20220620043930_160.jpg,24.9
OLMAR_20220620073700_160.jpg,583.3
OLDLR_20220620184230_160.jpg,44.4
PVAMM_20220620102200_160.jpg,331.0
SOEGE_20220620034800_160.jpg,20.8
